frame,t_capture_ms,t_hsv_ms,t_search_ms,t_map_ms,fps,tier_wrist,tier_thumb,tier_index,n_markers
2839,0.7213,1.0153,2.3024,0.0445,226.81,0,0,0,0
2840,0.6417,1.0123,2.3575,0.0962,227.34,0,0,0,0
2841,0.6301,1.018,1.9197,0.0611,230.41,0,0,0,0
2842,0.9135,1.7367,2.0054,0.057,227.19,0,0,0,0
2843,0.9033,1.1302,3.1849,0.0485,222.6,0,0,0,0
2844,0.8816,1.07,1.7844,0.045,225.4,0,0,0,0
2845,0.7492,1.1048,1.7411,0.045,228.96,0,0,0,0
2846,0.7683,1.0099,1.7636,0.0441,232.48,0,0,0,0
2847,0.8612,1.0132,1.7141,0.0453,235.47,0,0,0,0
2848,0.8051,1.043,1.9868,0.0433,236.55,0,0,0,0
2849,0.5763,1.0226,2.0369,0.0547,238.68,0,0,0,0
2850,0.9369,1.1174,2.1235,0.0563,237.4,0,0,0,0
2851,0.7368,1.3563,2.0595,0.0418,236.54,0,0,0,0
2852,0.8197,0.9732,1.8004,0.0769,238.57,0,0,0,0
2853,0.6332,1.2239,1.9414,0.0469,238.73,0,0,0,0
2854,0.823,0.9613,1.8402,0.0451,240.78,0,0,0,0
2855,0.5167,0.954,1.9807,0.0436,244.06,0,0,0,0
2856,0.6103,0.9737,1.937,0.0465,246.49,0,0,0,0
2857,0.6382,0.9732,2.3168,0.1019,245.53,0,0,0,0
2858,0.613,1.3714,2.0158,0.0452,244.77,0,0,0,0
2859,0.6773,0.9328,1.7323,0.0533,243.81,0,0,0,0
2860,0.7674,1.0854,1.9433,0.0456,244.04,0,0,0,0
2861,0.9477,0.9627,1.72,0.0472,244.81,0,0,0,0
2862,0.6479,0.9626,1.7468,0.0646,247.83,0,0,0,0
2863,0.9882,1.2911,2.7195,0.0479,241.8,0,0,0,0
2864,0.6428,0.9657,1.6819,0.0474,246.09,0,0,0,0
2865,0.6392,1.0719,3.6493,0.1727,238.76,0,0,0,0
2866,0.6322,1.0204,1.6809,0.0505,242.86,0,0,0,0
2867,0.7886,1.0586,3.0181,0.2177,237.16,0,0,0,0
2868,1.567,1.0829,2.2257,0.0504,231.96,0,0,0,0
2869,0.6716,0.9877,2.1196,0.0618,233.52,0,0,0,0
2870,1.2651,1.7672,1.7982,0.0499,229.38,0,0,0,0
2871,1.0478,1.2951,2.1431,0.046,227.36,0,0,0,0
2872,0.6648,0.9685,2.461,0.1194,227.23,0,0,0,0
2873,0.9176,1.0491,1.8621,0.0675,228.45,0,0,0,0
2874,0.9254,1.5135,2.3946,0.0502,225.04,0,0,0,0
2875,0.6113,0.9786,2.3332,0.092,226.28,0,0,0,0
2876,0.6515,0.9558,1.7596,0.0516,231.43,0,0,0,0
2877,0.7101,1.1907,1.8896,0.0518,232.99,0,0,0,0
2878,0.8741,0.9955,1.6759,0.0454,235.35,0,0,0,0
2879,0.7028,1.0483,1.6884,0.0444,238.72,0,0,0,0
2880,0.6669,1.0922,1.8643,0.0503,240.72,0,0,0,0
2881,1.0424,1.1268,1.7759,0.0444,240.57,0,0,0,0
2882,0.7794,1.0386,1.8702,0.0445,242.06,0,0,0,0
2883,0.554,0.9482,1.7527,0.0438,246.71,0,0,0,0
2884,0.5645,1.041,1.8056,0.0484,249.51,0,0,0,0
2885,0.7125,1.0207,1.8193,0.0441,251.08,0,0,0,0
2886,0.5708,1.0238,1.7527,0.0456,253.6,0,0,0,0
2887,0.6154,1.0224,1.7201,0.041,256.32,0,0,0,0
2888,0.5829,1.0141,1.7905,0.047,256.71,0,0,0,0
2889,0.7037,1.0384,1.6748,0.0451,258.37,0,0,0,0
2890,0.8848,1.029,1.5852,0.0436,258.74,0,0,0,0
2891,0.6652,1.1104,1.6237,0.0455,260.37,0,0,0,0
2892,0.6422,1.1623,2.8027,0.041,254.75,0,0,0,0
2893,0.5099,1.0032,1.7741,0.0441,257.95,0,0,0,0
2894,0.6785,0.9896,1.781,0.0565,255.45,0,0,0,0
2895,0.8141,1.5118,2.2961,0.049,250.46,0,0,0,0
2896,0.7112,1.0415,1.9293,0.0598,250.8,0,3,0,1
2897,1.4367,1.5476,3.0685,0.0505,241.17,0,1,0,1
2898,0.6427,0.9683,2.0669,0.0595,242.5,0,1,0,1
2899,1.0927,1.4826,3.0138,0.0449,235.07,0,1,0,1
2900,0.7229,0.9686,2.016,0.0883,236.72,0,1,0,1
2901,1.0377,1.258,3.3855,0.0482,229.53,0,1,0,1
2902,0.6812,0.9645,2.0809,0.044,231.89,0,1,0,1
2903,1.045,1.3518,3.4644,0.0552,224.65,0,1,0,1
2904,0.739,1.2052,2.9754,0.0472,221.4,0,1,0,1
2905,0.6585,0.9663,2.938,0.0451,220.15,0,1,0,1
2906,0.6819,0.9625,2.0997,0.0457,223.31,0,1,0,1
2907,1.0095,1.5047,2.7915,0.0474,218.89,0,1,0,1
2908,0.7853,1.3154,2.9755,0.0627,215.61,0,0,0,0
2909,0.8414,1.1089,3.5866,0.0484,211.28,0,0,0,0
2910,0.9833,1.2216,1.822,0.0543,213.18,0,0,0,0
2911,1.0737,1.0704,2.844,0.0667,210.79,0,0,0,0
2912,0.7507,1.0048,2.2419,0.0618,213.24,0,0,0,0
2913,0.8172,1.0415,2.7535,0.0487,212.5,0,0,0,0
2914,0.8133,1.0018,1.9226,0.0466,216.44,0,0,0,0
2915,0.7329,0.981,1.9558,0.0476,220.56,0,0,0,0
2916,0.5857,1.0379,1.9218,0.0443,225.16,0,0,0,0
2917,0.7303,1.0482,2.0353,0.0462,227.09,0,0,0,0
2918,0.6306,1.0274,1.989,0.0495,230.17,0,0,0,0
2919,0.8374,0.9953,1.9403,0.046,232.05,0,0,0,0
2920,0.7962,0.9948,1.837,0.0467,234.87,0,0,0,0
2921,0.6948,1.0307,1.7437,0.043,238.44,0,0,0,0
2922,0.7892,0.9994,2.0026,0.0456,239.58,0,0,0,0
2923,0.9897,0.9973,2.9154,0.0423,235.16,0,0,0,0
2924,0.5496,1.1042,1.6612,0.0455,236.25,0,0,0,0
2925,0.6344,0.9546,1.7714,0.0444,240.62,0,0,0,0
2926,0.6225,1.2762,1.7196,0.0468,242.61,0,0,0,0
2927,0.6156,0.9554,1.7604,0.0451,246.59,0,0,0,0
2928,0.6961,1.2077,3.4431,0.044,239.89,0,0,0,0
2929,0.6293,1.0081,1.6986,0.0432,244.03,0,0,0,0
2930,0.641,0.972,3.5916,0.1128,237.71,0,0,0,0
2931,0.765,1.0531,1.968,0.0552,237.98,0,0,0,0
2932,1.2336,1.0874,3.0602,0.2053,231.12,0,0,0,0
2933,1.3296,1.3267,1.7218,0.0529,228.32,0,0,0,0
2934,0.727,1.0576,2.4509,0.0799,227.55,0,0,0,0
2935,1.5785,1.7504,2.547,0.0663,220.08,0,0,0,0
2936,0.7529,1.566,3.1222,0.0515,215.5,0,0,0,0
2937,0.6772,0.9706,1.6931,0.0472,222.07,0,0,0,0
2938,0.9769,1.5128,1.6342,0.0458,222.8,0,0,0,0
2939,0.6504,0.9997,2.4338,0.0501,223.43,0,0,0,0
2940,0.7017,0.9785,1.867,0.0548,227.57,0,0,0,0
2941,1.4142,1.5576,1.6785,0.0484,225.18,0,0,0,0
2942,0.6513,1.001,2.4297,0.0519,225.9,0,0,0,0
2943,0.6254,0.9854,1.8207,0.0459,230.54,0,0,0,0
2944,0.6055,0.9554,1.8151,0.0689,235.1,0,0,0,0
2945,0.611,0.9499,1.8227,0.0464,239.45,0,0,0,0
2946,0.6473,0.9624,1.8103,0.0452,242.97,0,0,0,0
2947,0.5763,1.0184,1.9187,0.0467,245.38,0,0,0,0
2948,0.6371,1.0894,1.7234,0.0447,247.29,0,0,0,0
2949,0.6533,1.007,1.7978,0.0472,249.06,0,0,0,0
2950,0.5698,1.029,1.7275,0.0419,252.45,0,0,0,0
2951,0.6709,1.0638,1.8842,0.0465,253.33,0,0,0,0
2952,0.6772,0.9599,1.871,0.0441,254.88,0,0,0,0
2953,0.5724,0.9609,1.8371,0.0499,257.23,0,0,0,0
2954,0.5494,1.0385,1.7164,0.0465,259.84,0,0,0,0
2955,0.6739,0.9956,2.5689,0.067,256.21,0,0,0,0
2956,0.6555,0.9922,2.0002,0.0511,256.18,0,0,0,0
2957,0.6874,0.9886,2.2796,0.0507,254.06,0,0,0,0
2958,0.6124,2.1034,1.7057,0.0514,250.18,0,0,0,0
2959,0.9287,1.0025,1.6205,0.0448,246.91,0,0,0,0
2960,0.6329,1.0113,1.6163,0.0445,250.98,0,0,0,0
2961,0.8898,1.1764,1.6337,0.0472,251.25,0,0,0,0
2962,0.6926,0.973,1.6702,0.0608,254.17,0,0,0,0
2963,0.882,1.2228,3.0951,0.0463,247.03,0,0,0,0
2964,0.6354,1.037,1.595,0.0459,250.93,0,0,0,0
2965,0.6438,1.0512,3.3132,0.1243,244.44,0,0,0,0
2966,0.7701,0.9729,1.586,0.0456,246.75,0,0,0,0
2967,0.6914,0.9688,2.1151,0.0834,246.76,0,0,0,0
2968,1.2348,1.6136,1.6829,0.0513,242.04,0,0,0,0
2969,0.647,0.9618,1.7932,0.0656,245.19,0,0,0,0
2970,0.9905,1.1851,3.0774,0.0486,238.64,0,0,0,0
2971,0.6117,1.0519,3.4857,0.0488,233.35,0,0,0,0
2972,0.7451,1.0189,2.4104,0.0499,232.7,0,0,0,0
2973,1.1173,1.6781,1.8622,0.0497,229.72,0,0,0,0
2974,0.6932,1.0326,3.2273,0.0486,225.99,0,0,0,0
2975,0.7059,1.0055,1.9755,0.0509,228.82,0,0,0,0
2976,1.4136,1.1529,1.7831,0.0489,226.22,0,0,0,0
2977,0.7832,1.1045,2.882,0.0432,223.41,0,0,0,0
2978,0.8697,1.1209,1.6057,0.0443,227.27,0,0,0,0
2979,0.6206,1.1628,1.6567,0.0437,231.78,0,0,0,0
2980,0.5642,1.2707,1.7115,0.0522,235.08,0,0,0,0
2981,0.7567,1.3441,1.7041,0.0481,236.32,0,0,0,0
2982,0.6599,1.3081,2.4039,0.0507,234.13,0,0,0,0
2983,0.6233,0.9595,1.8178,0.0476,237.44,0,0,0,0
2984,0.6185,1.0132,1.8159,0.063,240.74,0,0,0,0
2985,0.6327,1.0738,1.94,0.1006,241.82,0,0,0,0
2986,0.5905,1.1007,1.8066,0.0446,244.59,0,0,0,0
2987,0.5784,1.066,1.8012,0.0731,247.18,0,0,0,0
2988,0.5926,1.0742,1.9443,0.0711,248.36,0,0,0,0
2989,0.5676,1.004,1.9426,0.1494,248.85,0,0,0,0
2990,0.6475,1.0243,1.7393,0.1259,250.44,0,0,0,0
2991,0.7491,1.1735,1.9926,0.0757,248.88,0,0,0,0
2992,0.6516,1.1106,2.6932,0.0425,245.27,0,0,0,0
2993,0.5961,1.248,1.6296,0.0466,247.89,0,0,0,0
2994,0.6153,0.9858,1.6065,0.0421,248.16,0,0,0,0
2995,1.1742,0.9972,1.6368,0.047,248.17,0,0,0,0
2996,0.6341,1.0419,1.8421,0.0737,249.78,0,0,0,0
2997,1.1234,1.5998,2.4563,0.1041,242.65,0,0,0,0
2998,0.7744,0.986,1.6011,0.0472,246.22,0,0,0,0
2999,0.7166,1.118,4.1701,0.0524,237.56,0,0,0,0
